name,link_player_page,slug
Maximilian Bauer,https://fbref.com/en/players/44a20f0c/Maximilian-Bauer,maximilian-bauer
Oliver Baumann,https://fbref.com/en/players/47064058/Oliver-Baumann,oliver-baumann
Christoph Baumgartner,https://fbref.com/en/players/437f2b00/Christoph-Baumgartner,christoph-baumgartner
Rafael Bauza,https://fbref.com/en/players/c6b930b1/Rafael-Bauza,rafael-bauza
Altay Bayındır,https://fbref.com/en/players/072e68ed/Altay-Bayindir,altay-bayındır
Ihlas Bebou,https://fbref.com/en/players/a53b661f/Ihlas-Bebou,ihlas-bebou
Adrian Beck,https://fbref.com/en/players/616c09f5/Adrian-Beck,adrian-beck
Sheraldo Becker,https://fbref.com/en/players/8eb55dbb/Sheraldo-Becker,sheraldo-becker
Timo Becker,https://fbref.com/en/players/543ddcaf/Timo-Becker,timo-becker
Jan Bednarek,https://fbref.com/en/players/4115ce4e/Jan-Bednarek,jan-bednarek
Donny van de Beek,https://fbref.com/en/players/50dc94ce/Donny-van-de-Beek,donny-van-de-beek
Hannes Behrens,https://fbref.com/en/players/ca788298/Hannes-Behrens,hannes-behrens
Kevin Behrens,https://fbref.com/en/players/30ae134d/Kevin-Behrens,kevin-behrens
Maximilian Beier,https://fbref.com/en/players/5db45ee5/Maximilian-Beier,maximilian-beier
Luken Beitia,https://fbref.com/en/players/1406fae0/Luken-Beitia,luken-beitia
Ismael Bekhoucha,https://fbref.com/en/players/e42c0f53/Ismael-Bekhoucha,ismael-bekhoucha
Reda Belahyane,https://fbref.com/en/players/705a1642/Reda-Belahyane,reda-belahyane
Reda Belahyane,https://fbref.com/en/players/705a1642/Reda-Belahyane,reda-belahyane
Haris Belkebla,https://fbref.com/en/players/2b1bed19/Haris-Belkebla,haris-belkebla
Yassin Belkhdim,https://fbref.com/en/players/e21d1928/Yassin-Belkhdim,yassin-belkhdim
Stefan Bell,https://fbref.com/en/players/857a5abe/Stefan-Bell,stefan-bell
Armel Bella Kotchap,https://fbref.com/en/players/a39d11bc/Armel-Bella-Kotchap,armel-bella-kotchap
Raoul Bellanova,https://fbref.com/en/players/e3756e72/Raoul-Bellanova,raoul-bellanova
Raoul Bellanova,https://fbref.com/en/players/e3756e72/Raoul-Bellanova,raoul-bellanova
Jean-Ricner Bellegarde,https://fbref.com/en/players/10f0fdd3/Jean-Ricner-Bellegarde,jean-ricner-bellegarde
Héctor Bellerín,https://fbref.com/en/players/f874dd44/Hector-Bellerin,hector-bellerin
Jude Bellingham,https://fbref.com/en/players/57d88cf9/Jude-Bellingham,jude-bellingham
Jeanuël Belocian,https://fbref.com/en/players/c678ddd7/Jeanuel-Belocian,jeanuel-belocian
Andrea Belotti,https://fbref.com/en/players/d705ba44/Andrea-Belotti,andrea-belotti
Fran Beltrán,https://fbref.com/en/players/ed5c5fa3/Fran-Beltran,fran-beltran
Lucas Beltrán,https://fbref.com/en/players/482d2bc3/Lucas-Beltran,lucas-beltran
Eliesse Ben Seghir,https://fbref.com/en/players/3bd65247/Eliesse-Ben-Seghir,eliesse-ben-seghir
Carlos Benavídez,https://fbref.com/en/players/9fb45456/Carlos-Benavidez,carlos-benavidez
Adrian Benedyczak,https://fbref.com/en/players/3f448184/Adrian-Benedyczak,adrian-benedyczak
László Bénes,https://fbref.com/en/players/fe888e39/Laszlo-Benes,laszlo-benes
Iker Benito,https://fbref.com/en/players/50cbc806/Iker-Benito,iker-benito
Ismaël Bennacer,https://fbref.com/en/players/db092d3b/Ismael-Bennacer,ismael-bennacer
Ismaël Bennacer,https://fbref.com/en/players/db092d3b/Ismael-Bennacer,ismael-bennacer
Saïd Benrahma,https://fbref.com/en/players/5a04fd92/Said-Benrahma,said-benrahma
Ramy Bensebaini,https://fbref.com/en/players/378825c7/Ramy-Bensebaini,ramy-bensebaini
Nabil Bentaleb,https://fbref.com/en/players/3189f61a/Nabil-Bentaleb,nabil-bentaleb
Rodrigo Bentancur,https://fbref.com/en/players/3b8674e6/Rodrigo-Bentancur,rodrigo-bentancur
Daniel Bentley,https://fbref.com/en/players/68db6358/Daniel-Bentley,daniel-bentley
Lucas Beraldo,https://fbref.com/en/players/b8aedf06/Lucas-Beraldo,lucas-beraldo
Yuri Berchiche,https://fbref.com/en/players/b6e50615/Yuri-Berchiche,yuri-berchiche
Álex Berenguer,https://fbref.com/en/players/dc1c2fce/Alex-Berenguer,alex-berenguer
Sander Berge,https://fbref.com/en/players/d0b6129f/Sander-Berge,sander-berge
Lucas Bergvall,https://fbref.com/en/players/a109e5c8/Lucas-Bergvall,lucas-bergvall
Medon Berisha,https://fbref.com/en/players/9d376bef/Medon-Berisha,medon-berisha
Mergim Berisha,https://fbref.com/en/players/eb6e14be/Mergim-Berisha,mergim-berisha
Mergim Berisha,https://fbref.com/en/players/eb6e14be/Mergim-Berisha,mergim-berisha
Adrian Bernabe,https://fbref.com/en/players/548672b4/Adrian-Bernabe,adrian-bernabe
Marc Bernal,https://fbref.com/en/players/29117812/Marc-Bernal,marc-bernal
Bernardo,https://fbref.com/en/players/17370b95/Bernardo,bernardo
Juan Bernat,https://fbref.com/en/players/433dc9a2/Juan-Bernat,juan-bernat
Juan Bernat,https://fbref.com/en/players/433dc9a2/Juan-Bernat,juan-bernat
Maxime Bernauer,https://fbref.com/en/players/43750e5d/Maxime-Bernauer,maxime-bernauer
Antoine Bernede,https://fbref.com/en/players/07a821e4/Antoine-Bernede,antoine-bernede
Alexander Bernhardsson,https://fbref.com/en/players/dea1d183/Alexander-Bernhardsson,alexander-bernhardsson
Victor Bernth Kristiansen,https://fbref.com/en/players/505486d6/Victor-Bernth-Kristiansen,victor-bernth-kristiansen
Matúš Bero,https://fbref.com/en/players/b5e0af76/Matus-Bero,matus-bero
Juan Berrocal,https://fbref.com/en/players/377ef3a6/Juan-Berrocal,juan-berrocal
Dimitry Bertaud,https://fbref.com/en/players/380a15e2/Dimitry-Bertaud,dimitry-bertaud
Jan-Niklas Beste,https://fbref.com/en/players/57382429/Jan-Niklas-Beste,jan-niklas-beste
Beto,https://fbref.com/en/players/ed5c0319/Beto,beto
Sam Beukema,https://fbref.com/en/players/de13cee5/Sam-Beukema,sam-beukema
Alessandro Bianco,https://fbref.com/en/players/d65cf468/Alessandro-Bianco,alessandro-bianco
Alessandro Bianco,https://fbref.com/en/players/d65cf468/Alessandro-Bianco,alessandro-bianco
Mika Biereth,https://fbref.com/en/players/a1d95db3/Mika-Biereth,mika-biereth
Jaka Bijol,https://fbref.com/en/players/6fdac234/Jaka-Bijol,jaka-bijol
El Bilal Touré,https://fbref.com/en/players/47c609d5/El-Bilal-Toure,el-bilal-toure
Philip Billing,https://fbref.com/en/players/d328a254/Philip-Billing,philip-billing
Philip Billing,https://fbref.com/en/players/d328a254/Philip-Billing,philip-billing
Cristiano Biraghi,https://fbref.com/en/players/9e1577aa/Cristiano-Biraghi,cristiano-biraghi
Cristiano Biraghi,https://fbref.com/en/players/9e1577aa/Cristiano-Biraghi,cristiano-biraghi
Samuele Birindelli,https://fbref.com/en/players/204ac005/Samuele-Birindelli,samuele-birindelli
Tom Bischof,https://fbref.com/en/players/07d3bfec/Tom-Bischof,tom-bischof
Yves Bissouma,https://fbref.com/en/players/6c203af0/Yves-Bissouma,yves-bissouma
Leonardo Bittencourt,https://fbref.com/en/players/dc62fbee/Leonardo-Bittencourt,leonardo-bittencourt
Emmanuel Biumla,https://fbref.com/en/players/e5a94f46/Emmanuel-Biumla,emmanuel-biumla
Marco Bizot,https://fbref.com/en/players/3d214e5f/Marco-Bizot,marco-bizot
Bjarki Bjarkason,https://fbref.com/en/players/f1d25de7/Bjarki-Bjarkason,bjarki-bjarkason
Antonio Blanco,https://fbref.com/en/players/506daeac/Antonio-Blanco,antonio-blanco
Ludovic Blas,https://fbref.com/en/players/6191093d/Ludovic-Blas,ludovic-blas
Daley Blind,https://fbref.com/en/players/691bef82/Daley-Blind,daley-blind
Myron Boadu,https://fbref.com/en/players/5b479568/Myron-Boadu,myron-boadu
Augustine Boakye,https://fbref.com/en/players/59e9edb5/Augustine-Boakye,augustine-boakye
Oscar Bobb,https://fbref.com/en/players/eed2427e/Oscar-Bobb,oscar-bobb
Mathéo Bodmer,https://fbref.com/en/players/c4c45a88/Matheo-Bodmer,matheo-bodmer
Sacha Boey,https://fbref.com/en/players/6c8ddd52/Sacha-Boey,sacha-boey
Jeremie Boga,https://fbref.com/en/players/fe012aca/Jeremie-Boga,jeremie-boga
Lamare Bogarde,https://fbref.com/en/players/bca5c4a7/Lamare-Bogarde,lamare-bogarde
Emil Bohinen,https://fbref.com/en/players/c83c203f/Emil-Bohinen,emil-bohinen
Adama Boiro,https://fbref.com/en/players/e7992f7b/Adama-Boiro,adama-boiro
Willy Boly,https://fbref.com/en/players/a4ac4b8f/Willy-Boly,willy-boly
Moïse Bombito,https://fbref.com/en/players/c2f23fc8/Moise-Bombito,moise-bombito
Warren Bondo,https://fbref.com/en/players/0def2376/Warren-Bondo,warren-bondo
Warren Bondo,https://fbref.com/en/players/0def2376/Warren-Bondo,warren-bondo
Victor Boniface,https://fbref.com/en/players/b146275b/Victor-Boniface,victor-boniface
Kevin Bonifazi,https://fbref.com/en/players/fb77bfef/Kevin-Bonifazi,kevin-bonifazi
Ange-Yoan Bonny,https://fbref.com/en/players/64629ba4/Ange-Yoan-Bonny,ange-yoan-bonny
Sebastiaan Bornauw,https://fbref.com/en/players/01834aa0/Sebastiaan-Bornauw,sebastiaan-bornauw
Sven Botman,https://fbref.com/en/players/ccce7025/Sven-Botman,sven-botman
Saïmon Bouabré,https://fbref.com/en/players/f40e77d9/Saimon-Bouabre,saimon-bouabre
Ayyoub Bouaddi,https://fbref.com/en/players/8006228f/Ayyoub-Bouaddi,ayyoub-bouaddi
Badredine Bouanani,https://fbref.com/en/players/0400dd2f/Badredine-Bouanani,badredine-bouanani
Benjamin Bouchouari,https://fbref.com/en/players/599f9013/Benjamin-Bouchouari,benjamin-bouchouari
Hicham Boudaoui,https://fbref.com/en/players/f9d5908e/Hicham-Boudaoui,hicham-boudaoui
Carlo Boukhalfa,https://fbref.com/en/players/1a86f4a9/Carlo-Boukhalfa,carlo-boukhalfa
Justin Bourgault,https://fbref.com/en/players/2db7975a/Justin-Bourgault,justin-bourgault
Benjamin Bourigeaud,https://fbref.com/en/players/20e73fac/Benjamin-Bourigeaud,benjamin-bourigeaud
Edoardo Bove,https://fbref.com/en/players/ae94a6c5/Edoardo-Bove,edoardo-bove
Jarrod Bowen,https://fbref.com/en/players/79c84d1c/Jarrod-Bowen,jarrod-bowen
Enzo Boyomo,https://fbref.com/en/players/3a99bc13/Enzo-Boyomo,enzo-boyomo
Enzo Boyomo,https://fbref.com/en/players/3a99bc13/Enzo-Boyomo,enzo-boyomo
Domagoj Bradarić,https://fbref.com/en/players/8bbe2df5/Domagoj-Bradaric,domagoj-bradaric
Conor Bradley,https://fbref.com/en/players/bbd67769/Conor-Bradley,conor-bradley
Bilal Brahimi,https://fbref.com/en/players/02bcaf8e/Bilal-Brahimi,bilal-brahimi
Julian Brandt,https://fbref.com/en/players/a167537f/Julian-Brandt,julian-brandt
Jarrad Branthwaite,https://fbref.com/en/players/c1949191/Jarrad-Branthwaite,jarrad-branthwaite
Darko Brašanac,https://fbref.com/en/players/4accb7e0/Darko-Brasanac,darko-brasanac
Lilian Brassier,https://fbref.com/en/players/5b146df3/Lilian-Brassier,lilian-brassier
Lilian Brassier,https://fbref.com/en/players/5b146df3/Lilian-Brassier,lilian-brassier
Matthias Braunöder,https://fbref.com/en/players/bce728e1/Matthias-Braunoder,matthias-braunoder
Iker Bravo,https://fbref.com/en/players/db8c8860/Iker-Bravo,iker-bravo
James Bree,https://fbref.com/en/players/c07b7c5c/James-Bree,james-bree
Tim Breithaupt,https://fbref.com/en/players/ed98c321/Tim-Breithaupt,tim-breithaupt
Gleison Bremer,https://fbref.com/en/players/5fd5ed86/Gleison-Bremer,gleison-bremer
Brenner,https://fbref.com/en/players/279508bf/Brenner,brenner
Ben Brereton,https://fbref.com/en/players/57827369/Ben-Brereton,ben-brereton
Marco Brescianini,https://fbref.com/en/players/dfd56738/Marco-Brescianini,marco-brescianini
Maximilian Breunig,https://fbref.com/en/players/1e37c986/Maximilian-Breunig,maximilian-breunig
Anthony Briançon,https://fbref.com/en/players/16324e1d/Anthony-Briancon,anthony-briancon
Nathan Broadhead,https://fbref.com/en/players/43309491/Nathan-Broadhead,nathan-broadhead
Armando Broja,https://fbref.com/en/players/97220da2/Armando-Broja,armando-broja
David Brooks,https://fbref.com/en/players/dc4cae05/David-Brooks,david-brooks
Arvid Brorsson,https://fbref.com/en/players/9f2989f4/Arvid-Brorsson,arvid-brorsson
Moritz Broschinski,https://fbref.com/en/players/bbd79358/Moritz-Broschinski,moritz-broschinski
Nathaniel Brown,https://fbref.com/en/players/abc79c47/Nathaniel-Brown,nathaniel-brown
Jacob Bruun Larsen,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen,jacob-bruun-larsen
Jacob Bruun Larsen,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen,jacob-bruun-larsen
Tajon Buchanan,https://fbref.com/en/players/3aca6420/Tajon-Buchanan,tajon-buchanan
Tajon Buchanan,https://fbref.com/en/players/3aca6420/Tajon-Buchanan,tajon-buchanan
Ante Budimir,https://fbref.com/en/players/8f3565b3/Ante-Budimir,ante-budimir
Emi Buendía,https://fbref.com/en/players/66b76d44/Emi-Buendia,emi-buendia
Emi Buendía,https://fbref.com/en/players/66b76d44/Emi-Buendia,emi-buendia
Manu Bueno,https://fbref.com/en/players/c5642098/Manu-Bueno,manu-bueno
Santiago Bueno,https://fbref.com/en/players/edc98fac/Santiago-Bueno,santiago-bueno
Endika Buján,https://fbref.com/en/players/72699f75/Endika-Bujan,endika-bujan
Marius Bülter,https://fbref.com/en/players/ab5b7dc1/Marius-Bulter,marius-bulter
Facundo Buonanotte,https://fbref.com/en/players/468a7a91/Facundo-Buonanotte,facundo-buonanotte
Alessandro Buongiorno,https://fbref.com/en/players/4ae67f27/Alessandro-Buongiorno,alessandro-buongiorno
Cameron Burgess,https://fbref.com/en/players/da61ca98/Cameron-Burgess,cameron-burgess
Jonathan Burkardt,https://fbref.com/en/players/05f99a4a/Jonathan-Burkardt,jonathan-burkardt
Oliver Burke,https://fbref.com/en/players/f631c17f/Oliver-Burke,oliver-burke
Dan Burn,https://fbref.com/en/players/b2d31e83/Dan-Burn,dan-burn
Rareș-Cătălin Burnete,https://fbref.com/en/players/7c4b4e36/Rares-Catalin-Burnete,rares-catalin-burnete
Wes Burns,https://fbref.com/en/players/b3fe23c6/Wes-Burns,wes-burns
Marnon Busch,https://fbref.com/en/players/c38767ab/Marnon-Busch,marnon-busch
Gianluca Busio,https://fbref.com/en/players/4a0b7f07/Gianluca-Busio,gianluca-busio
Aurélio Buta,https://fbref.com/en/players/b4705807/Aurelio-Buta,aurelio-buta
Jean Butez,https://fbref.com/en/players/7f40333d/Jean-Butez,jean-butez
Nathan Butler-Oyedeji,https://fbref.com/en/players/3a686640/Nathan-Butler-Oyedeji,nathan-butler-oyedeji
Marcin Bułka,https://fbref.com/en/players/db87a2c4/Marcin-Bulka,marcin-bułka
Pau Cabanes,https://fbref.com/en/players/53440b64/Pau-Cabanes,pau-cabanes
Pau Cabanes,https://fbref.com/en/players/53440b64/Pau-Cabanes,pau-cabanes
Rémy Cabella,https://fbref.com/en/players/148e136f/Remy-Cabella,remy-cabella
Leandro Cabrera,https://fbref.com/en/players/69cbc8b6/Leandro-Cabrera,leandro-cabrera
Liberato Cacace,https://fbref.com/en/players/dd86e8e4/Liberato-Cacace,liberato-cacace
Alessio Cacciamani,https://fbref.com/en/players/2028c5c3/Alessio-Cacciamani,alessio-cacciamani
Anthony Caci,https://fbref.com/en/players/0118c54c/Anthony-Caci,anthony-caci
Mathieu Cafaro,https://fbref.com/en/players/2a657da0/Mathieu-Cafaro,mathieu-cafaro
Moisés Caicedo,https://fbref.com/en/players/16264a81/Moises-Caicedo,moises-caicedo
Tom Cairney,https://fbref.com/en/players/a8748947/Tom-Cairney,tom-cairney
Jens Cajuste,https://fbref.com/en/players/928a4a61/Jens-Cajuste,jens-cajuste
Davide Calabria,https://fbref.com/en/players/2146785a/Davide-Calabria,davide-calabria
Davide Calabria,https://fbref.com/en/players/2146785a/Davide-Calabria,davide-calabria
Riccardo Calafiori,https://fbref.com/en/players/aded8e6f/Riccardo-Calafiori,riccardo-calafiori
Luca Caldirola,https://fbref.com/en/players/226008f1/Luca-Caldirola,luca-caldirola
Fernando Calero,https://fbref.com/en/players/41b3069f/Fernando-Calero,fernando-calero
Duje Ćaleta-Car,https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car,duje-caleta-car
Hakan Çalhanoğlu,https://fbref.com/en/players/cd0fa27b/Hakan-Calhanoglu,hakan-calhanoglu
Dominic Calvert-Lewin,https://fbref.com/en/players/59e6e5bf/Dominic-Calvert-Lewin,dominic-calvert-lewin
Drissa Camara,https://fbref.com/en/players/543d9d2b/Drissa-Camara,drissa-camara
Issiaga Camara,https://fbref.com/en/players/9a34200f/Issiaga-Camara,issiaga-camara
Lamine Camara,https://fbref.com/en/players/19c2ffa4/Lamine-Camara,lamine-camara
Mahdi Camara,https://fbref.com/en/players/8577e60a/Mahdi-Camara,mahdi-camara
Ousmane Camara,https://fbref.com/en/players/7d3dfdfd/Ousmane-Camara,ousmane-camara
Francesco Camarda,https://fbref.com/en/players/1956a64b/Francesco-Camarda,francesco-camarda
Eduardo Camavinga,https://fbref.com/en/players/7b9c2d84/Eduardo-Camavinga,eduardo-camavinga
Nicolò Cambiaghi,https://fbref.com/en/players/91ff775f/Nicolo-Cambiaghi,nicolo-cambiaghi
Andrea Cambiaso,https://fbref.com/en/players/247ed022/Andrea-Cambiaso,andrea-cambiaso
Axel Camblan,https://fbref.com/en/players/9f4a940f/Axel-Camblan,axel-camblan
Sergio Camello,https://fbref.com/en/players/873619c6/Sergio-Camello,sergio-camello
José Campaña,https://fbref.com/en/players/61220da2/Jose-Campana,jose-campana
Thomas Campaniello,https://fbref.com/en/players/cb88e494/Thomas-Campaniello,thomas-campaniello
Cole Campbell,https://fbref.com/en/players/fbb270b2/Cole-Campbell,cole-campbell
Emre Can,https://fbref.com/en/players/a65ce836/Emre-Can,emre-can
Peio Canales,https://fbref.com/en/players/3b5d2ab7/Peio-Canales,peio-canales
Matteo Cancellieri,https://fbref.com/en/players/b6a1cdf9/Matteo-Cancellieri,matteo-cancellieri
Fali Candé,https://fbref.com/en/players/3cc4bb19/Fali-Cande,fali-cande
Antonio Candela,https://fbref.com/en/players/d4307c52/Antonio-Candela,antonio-candela
Antonio Candela,https://fbref.com/en/players/d4307c52/Antonio-Candela,antonio-candela
Sergi Canós,https://fbref.com/en/players/1137759d/Sergi-Canos,sergi-canos
Jaydee Canvot,https://fbref.com/en/players/3684108d/Jaydee-Canvot,jaydee-canvot
Pierrick Capelle,https://fbref.com/en/players/79b2399c/Pierrick-Capelle,pierrick-capelle
Gianluca Caprari,https://fbref.com/en/players/54e53b7e/Gianluca-Caprari,gianluca-caprari
Elia Caprile,https://fbref.com/en/players/97d7afbd/Elia-Caprile,elia-caprile
Elia Caprile,https://fbref.com/en/players/97d7afbd/Elia-Caprile,elia-caprile
Gabin Capuano,https://fbref.com/en/players/9cbf42e7/Gabin-Capuano,gabin-capuano
Francesco Caputo,https://fbref.com/en/players/5bd72174/Francesco-Caputo,francesco-caputo
Maxence Caqueret,https://fbref.com/en/players/f81ef10d/Maxence-Caqueret,maxence-caqueret
Maxence Caqueret,https://fbref.com/en/players/f81ef10d/Maxence-Caqueret,maxence-caqueret
Simon Cara,https://fbref.com/en/players/3545e643/Simon-Cara,simon-cara
Andrea Carboni,https://fbref.com/en/players/f7e2af2c/Andrea-Carboni,andrea-carboni
Franco Carboni,https://fbref.com/en/players/b033f803/Franco-Carboni,franco-carboni
Valentin Carboni,https://fbref.com/en/players/707b98f1/Valentin-Carboni,valentin-carboni
Dani Cárdenas,https://fbref.com/en/players/e1846dde/Dani-Cardenas,dani-cardenas
Irvin Cardona,https://fbref.com/en/players/5e080f73/Irvin-Cardona,irvin-cardona
Irvin Cardona,https://fbref.com/en/players/5e080f73/Irvin-Cardona,irvin-cardona
Marc Cardona,https://fbref.com/en/players/b92b456a/Marc-Cardona,marc-cardona
Sergi Cardona,https://fbref.com/en/players/74e90475/Sergi-Cardona,sergi-cardona
Johnny Cardoso,https://fbref.com/en/players/7426f085/Johnny-Cardoso,johnny-cardoso
Tiago Cardoso,https://fbref.com/en/players/79268b9c/Tiago-Cardoso,tiago-cardoso
Patrik Carlgren,https://fbref.com/en/players/168c50c5/Patrik-Carlgren,patrik-carlgren
Diego Carlos,https://fbref.com/en/players/b4a014b1/Diego-Carlos,diego-carlos
José Carlos González,https://fbref.com/en/players/79fe48ae/Jose-Carlos-Gonzalez,jose-carlos-gonzalez
Carmona,https://fbref.com/en/players/2dce876a/Carmona,carmona
Marco Carnesecchi,https://fbref.com/en/players/8ec56e62/Marco-Carnesecchi,marco-carnesecchi
Sergio Carreira,https://fbref.com/en/players/8d6a9c93/Sergio-Carreira,sergio-carreira
Dani Carvajal,https://fbref.com/en/players/4958bfb2/Dani-Carvajal,dani-carvajal
Fabio Carvalho,https://fbref.com/en/players/966e28d0/Fabio-Carvalho,fabio-carvalho
William Carvalho,https://fbref.com/en/players/dee86451/William-Carvalho,william-carvalho
Cesare Casadei,https://fbref.com/en/players/fb920f3a/Cesare-Casadei,cesare-casadei
Marc Casado,https://fbref.com/en/players/2ef08833/Marc-Casado,marc-casado
Nicolò Casale,https://fbref.com/en/players/3f5f38fb/Nicolo-Casale,nicolo-casale
Nicolò Casale,https://fbref.com/en/players/3f5f38fb/Nicolo-Casale,nicolo-casale
Casemiro,https://fbref.com/en/players/4d224fe8/Casemiro,casemiro
Kaelan Casey,https://fbref.com/en/players/cd4b2c5f/Kaelan-Casey,kaelan-casey
Matty Cash,https://fbref.com/en/players/2389cdc2/Matty-Cash,matty-cash
Eiran Cashin,https://fbref.com/en/players/f557c3b8/Eiran-Cashin,eiran-cashin
Josué Casimir,https://fbref.com/en/players/481f76cf/Josue-Casimir,josue-casimir
Federico Cassa,https://fbref.com/en/players/5f209d47/Federico-Cassa,federico-cassa
Cristian Cásseres Jr.,https://fbref.com/en/players/f86fe8c1/Cristian-Casseres-Jr,cristian-casseres-jr.
Timothy Castagne,https://fbref.com/en/players/197640fd/Timothy-Castagne,timothy-castagne
